filename,label,manipulation,video_id,split
train\fake\FaceShifter\694_767_f000148.jpg,1,FaceShifter,694_767,train
train\fake\FaceShifter\694_767_f000222.jpg,1,FaceShifter,694_767,train
train\fake\FaceShifter\694_767_f000296.jpg,1,FaceShifter,694_767,train
train\fake\FaceShifter\426_287_f000000.jpg,1,FaceShifter,426_287,train
train\fake\FaceShifter\426_287_f000083.jpg,1,FaceShifter,426_287,train
train\fake\FaceShifter\426_287_f000166.jpg,1,FaceShifter,426_287,train
train\fake\FaceShifter\426_287_f000249.jpg,1,FaceShifter,426_287,train
train\fake\FaceShifter\426_287_f000332.jpg,1,FaceShifter,426_287,train
train\fake\FaceShifter\810_838_f000000.jpg,1,FaceShifter,810_838,train
train\fake\FaceShifter\810_838_f000262.jpg,1,FaceShifter,810_838,train
train\fake\FaceShifter\810_838_f000524.jpg,1,FaceShifter,810_838,train
train\fake\FaceShifter\810_838_f000786.jpg,1,FaceShifter,810_838,train
train\fake\FaceShifter\810_838_f001048.jpg,1,FaceShifter,810_838,train
train\fake\FaceShifter\650_625_f000000.jpg,1,FaceShifter,650_625,train
train\fake\FaceShifter\650_625_f000173.jpg,1,FaceShifter,650_625,train
train\fake\FaceShifter\650_625_f000346.jpg,1,FaceShifter,650_625,train
train\fake\FaceShifter\650_625_f000519.jpg,1,FaceShifter,650_625,train
train\fake\FaceShifter\650_625_f000692.jpg,1,FaceShifter,650_625,train
train\fake\FaceShifter\948_965_f000000.jpg,1,FaceShifter,948_965,train
train\fake\FaceShifter\948_965_f000108.jpg,1,FaceShifter,948_965,train
train\fake\FaceShifter\948_965_f000216.jpg,1,FaceShifter,948_965,train
train\fake\FaceShifter\948_965_f000324.jpg,1,FaceShifter,948_965,train
train\fake\FaceShifter\948_965_f000432.jpg,1,FaceShifter,948_965,train
train\fake\FaceShifter\309_303_f000000.jpg,1,FaceShifter,309_303,train
train\fake\FaceShifter\309_303_f000212.jpg,1,FaceShifter,309_303,train
train\fake\FaceShifter\309_303_f000424.jpg,1,FaceShifter,309_303,train
train\fake\FaceShifter\309_303_f000636.jpg,1,FaceShifter,309_303,train
train\fake\FaceShifter\309_303_f000848.jpg,1,FaceShifter,309_303,train
train\fake\FaceShifter\381_376_f000000.jpg,1,FaceShifter,381_376,train
train\fake\FaceShifter\381_376_f000144.jpg,1,FaceShifter,381_376,train
train\fake\FaceShifter\381_376_f000288.jpg,1,FaceShifter,381_376,train
train\fake\FaceShifter\381_376_f000432.jpg,1,FaceShifter,381_376,train
train\fake\FaceShifter\381_376_f000576.jpg,1,FaceShifter,381_376,train
train\fake\FaceShifter\124_085_f000000.jpg,1,FaceShifter,124_085,train
train\fake\FaceShifter\124_085_f000079.jpg,1,FaceShifter,124_085,train
train\fake\FaceShifter\124_085_f000158.jpg,1,FaceShifter,124_085,train
train\fake\FaceShifter\124_085_f000237.jpg,1,FaceShifter,124_085,train
train\fake\FaceShifter\124_085_f000316.jpg,1,FaceShifter,124_085,train
train\fake\FaceShifter\286_267_f000000.jpg,1,FaceShifter,286_267,train
train\fake\FaceShifter\286_267_f000166.jpg,1,FaceShifter,286_267,train
train\fake\FaceShifter\286_267_f000332.jpg,1,FaceShifter,286_267,train
train\fake\FaceShifter\286_267_f000498.jpg,1,FaceShifter,286_267,train
train\fake\FaceShifter\286_267_f000664.jpg,1,FaceShifter,286_267,train
train\fake\FaceShifter\451_449_f000000.jpg,1,FaceShifter,451_449,train
train\fake\FaceShifter\451_449_f000095.jpg,1,FaceShifter,451_449,train
train\fake\FaceShifter\451_449_f000190.jpg,1,FaceShifter,451_449,train
train\fake\FaceShifter\451_449_f000285.jpg,1,FaceShifter,451_449,train
train\fake\FaceShifter\451_449_f000380.jpg,1,FaceShifter,451_449,train
train\fake\FaceShifter\604_703_f000000.jpg,1,FaceShifter,604_703,train
train\fake\FaceShifter\604_703_f000206.jpg,1,FaceShifter,604_703,train
train\fake\FaceShifter\604_703_f000412.jpg,1,FaceShifter,604_703,train
train\fake\FaceShifter\604_703_f000618.jpg,1,FaceShifter,604_703,train
train\fake\FaceShifter\604_703_f000824.jpg,1,FaceShifter,604_703,train
train\fake\FaceShifter\586_223_f000000.jpg,1,FaceShifter,586_223,train
train\fake\FaceShifter\586_223_f000094.jpg,1,FaceShifter,586_223,train
train\fake\FaceShifter\586_223_f000188.jpg,1,FaceShifter,586_223,train
train\fake\FaceShifter\586_223_f000282.jpg,1,FaceShifter,586_223,train
train\fake\FaceShifter\586_223_f000376.jpg,1,FaceShifter,586_223,train
train\fake\FaceShifter\492_325_f000000.jpg,1,FaceShifter,492_325,train
train\fake\FaceShifter\492_325_f000086.jpg,1,FaceShifter,492_325,train
train\fake\FaceShifter\492_325_f000172.jpg,1,FaceShifter,492_325,train
train\fake\FaceShifter\492_325_f000258.jpg,1,FaceShifter,492_325,train
train\fake\FaceShifter\492_325_f000344.jpg,1,FaceShifter,492_325,train
train\fake\FaceShifter\674_744_f000000.jpg,1,FaceShifter,674_744,train
train\fake\FaceShifter\674_744_f000091.jpg,1,FaceShifter,674_744,train
train\fake\FaceShifter\674_744_f000182.jpg,1,FaceShifter,674_744,train
train\fake\FaceShifter\674_744_f000273.jpg,1,FaceShifter,674_744,train
train\fake\FaceShifter\674_744_f000364.jpg,1,FaceShifter,674_744,train
train\fake\FaceShifter\840_800_f000000.jpg,1,FaceShifter,840_800,train
train\fake\FaceShifter\840_800_f000209.jpg,1,FaceShifter,840_800,train
train\fake\FaceShifter\840_800_f000418.jpg,1,FaceShifter,840_800,train
train\fake\FaceShifter\840_800_f000627.jpg,1,FaceShifter,840_800,train
train\fake\FaceShifter\840_800_f000836.jpg,1,FaceShifter,840_800,train
train\fake\FaceShifter\215_208_f000000.jpg,1,FaceShifter,215_208,train
train\fake\FaceShifter\215_208_f000146.jpg,1,FaceShifter,215_208,train
train\fake\FaceShifter\215_208_f000292.jpg,1,FaceShifter,215_208,train
train\fake\FaceShifter\215_208_f000438.jpg,1,FaceShifter,215_208,train
train\fake\FaceShifter\215_208_f000584.jpg,1,FaceShifter,215_208,train
train\fake\FaceShifter\357_432_f000000.jpg,1,FaceShifter,357_432,train
train\fake\FaceShifter\357_432_f000086.jpg,1,FaceShifter,357_432,train
train\fake\FaceShifter\357_432_f000172.jpg,1,FaceShifter,357_432,train
train\fake\FaceShifter\357_432_f000258.jpg,1,FaceShifter,357_432,train
train\fake\FaceShifter\357_432_f000344.jpg,1,FaceShifter,357_432,train
train\fake\FaceShifter\592_500_f000000.jpg,1,FaceShifter,592_500,train
train\fake\FaceShifter\592_500_f000095.jpg,1,FaceShifter,592_500,train
train\fake\FaceShifter\592_500_f000190.jpg,1,FaceShifter,592_500,train
train\fake\FaceShifter\592_500_f000285.jpg,1,FaceShifter,592_500,train
train\fake\FaceShifter\592_500_f000380.jpg,1,FaceShifter,592_500,train
train\fake\FaceShifter\283_313_f000000.jpg,1,FaceShifter,283_313,train
train\fake\FaceShifter\283_313_f000241.jpg,1,FaceShifter,283_313,train
train\fake\FaceShifter\283_313_f000482.jpg,1,FaceShifter,283_313,train
train\fake\FaceShifter\283_313_f000723.jpg,1,FaceShifter,283_313,train
train\fake\FaceShifter\283_313_f000964.jpg,1,FaceShifter,283_313,train
train\fake\FaceShifter\096_101_f000000.jpg,1,FaceShifter,096_101,train
train\fake\FaceShifter\096_101_f000125.jpg,1,FaceShifter,096_101,train
train\fake\FaceShifter\096_101_f000250.jpg,1,FaceShifter,096_101,train
train\fake\FaceShifter\096_101_f000375.jpg,1,FaceShifter,096_101,train
train\fake\FaceShifter\096_101_f000500.jpg,1,FaceShifter,096_101,train
train\fake\FaceShifter\090_086_f000000.jpg,1,FaceShifter,090_086,train
train\fake\FaceShifter\090_086_f000171.jpg,1,FaceShifter,090_086,train
train\fake\FaceShifter\090_086_f000342.jpg,1,FaceShifter,090_086,train
train\fake\FaceShifter\090_086_f000513.jpg,1,FaceShifter,090_086,train
train\fake\FaceShifter\090_086_f000684.jpg,1,FaceShifter,090_086,train
train\fake\FaceShifter\300_304_f000000.jpg,1,FaceShifter,300_304,train
train\fake\FaceShifter\300_304_f000149.jpg,1,FaceShifter,300_304,train
train\fake\FaceShifter\300_304_f000298.jpg,1,FaceShifter,300_304,train
train\fake\FaceShifter\300_304_f000447.jpg,1,FaceShifter,300_304,train
train\fake\FaceShifter\300_304_f000596.jpg,1,FaceShifter,300_304,train
train\fake\FaceShifter\198_106_f000000.jpg,1,FaceShifter,198_106,train
train\fake\FaceShifter\198_106_f000097.jpg,1,FaceShifter,198_106,train
train\fake\FaceShifter\198_106_f000194.jpg,1,FaceShifter,198_106,train
train\fake\FaceShifter\198_106_f000291.jpg,1,FaceShifter,198_106,train
train\fake\FaceShifter\198_106_f000388.jpg,1,FaceShifter,198_106,train
train\fake\FaceShifter\752_751_f000000.jpg,1,FaceShifter,752_751,train
train\fake\FaceShifter\752_751_f000253.jpg,1,FaceShifter,752_751,train
train\fake\FaceShifter\752_751_f000506.jpg,1,FaceShifter,752_751,train
train\fake\FaceShifter\752_751_f000759.jpg,1,FaceShifter,752_751,train
train\fake\FaceShifter\752_751_f001012.jpg,1,FaceShifter,752_751,train
train\fake\FaceShifter\618_629_f000000.jpg,1,FaceShifter,618_629,train
train\fake\FaceShifter\618_629_f000095.jpg,1,FaceShifter,618_629,train
train\fake\FaceShifter\618_629_f000190.jpg,1,FaceShifter,618_629,train
train\fake\FaceShifter\618_629_f000285.jpg,1,FaceShifter,618_629,train
train\fake\FaceShifter\618_629_f000380.jpg,1,FaceShifter,618_629,train
train\fake\FaceShifter\372_413_f000000.jpg,1,FaceShifter,372_413,train
train\fake\FaceShifter\372_413_f000121.jpg,1,FaceShifter,372_413,train
train\fake\FaceShifter\372_413_f000242.jpg,1,FaceShifter,372_413,train
train\fake\FaceShifter\372_413_f000363.jpg,1,FaceShifter,372_413,train
train\fake\FaceShifter\372_413_f000484.jpg,1,FaceShifter,372_413,train
train\fake\FaceShifter\458_722_f000000.jpg,1,FaceShifter,458_722,train
train\fake\FaceShifter\458_722_f000087.jpg,1,FaceShifter,458_722,train
train\fake\FaceShifter\458_722_f000174.jpg,1,FaceShifter,458_722,train
train\fake\FaceShifter\458_722_f000261.jpg,1,FaceShifter,458_722,train
train\fake\FaceShifter\458_722_f000348.jpg,1,FaceShifter,458_722,train
train\fake\FaceShifter\931_936_f000000.jpg,1,FaceShifter,931_936,train
train\fake\FaceShifter\931_936_f000079.jpg,1,FaceShifter,931_936,train
train\fake\FaceShifter\931_936_f000158.jpg,1,FaceShifter,931_936,train
train\fake\FaceShifter\931_936_f000237.jpg,1,FaceShifter,931_936,train
train\fake\FaceShifter\931_936_f000316.jpg,1,FaceShifter,931_936,train
train\fake\FaceShifter\629_618_f000000.jpg,1,FaceShifter,629_618,train
train\fake\FaceShifter\629_618_f000247.jpg,1,FaceShifter,629_618,train
train\fake\FaceShifter\629_618_f000494.jpg,1,FaceShifter,629_618,train
train\fake\FaceShifter\629_618_f000741.jpg,1,FaceShifter,629_618,train
train\fake\FaceShifter\629_618_f000988.jpg,1,FaceShifter,629_618,train
train\fake\FaceShifter\361_448_f000000.jpg,1,FaceShifter,361_448,train
train\fake\FaceShifter\361_448_f000113.jpg,1,FaceShifter,361_448,train
train\fake\FaceShifter\361_448_f000226.jpg,1,FaceShifter,361_448,train
train\fake\FaceShifter\361_448_f000339.jpg,1,FaceShifter,361_448,train
train\fake\FaceShifter\361_448_f000452.jpg,1,FaceShifter,361_448,train
train\fake\FaceShifter\623_630_f000000.jpg,1,FaceShifter,623_630,train
train\fake\FaceShifter\623_630_f000087.jpg,1,FaceShifter,623_630,train
train\fake\FaceShifter\623_630_f000174.jpg,1,FaceShifter,623_630,train
train\fake\FaceShifter\623_630_f000261.jpg,1,FaceShifter,623_630,train
train\fake\FaceShifter\623_630_f000348.jpg,1,FaceShifter,623_630,train
train\fake\FaceShifter\861_858_f000000.jpg,1,FaceShifter,861_858,train
train\fake\FaceShifter\861_858_f000148.jpg,1,FaceShifter,861_858,train
train\fake\FaceShifter\861_858_f000296.jpg,1,FaceShifter,861_858,train
train\fake\FaceShifter\861_858_f000444.jpg,1,FaceShifter,861_858,train
train\fake\FaceShifter\861_858_f000592.jpg,1,FaceShifter,861_858,train
train\fake\FaceShifter\159_175_f000000.jpg,1,FaceShifter,159_175,train
train\fake\FaceShifter\159_175_f000081.jpg,1,FaceShifter,159_175,train
train\fake\FaceShifter\159_175_f000162.jpg,1,FaceShifter,159_175,train
train\fake\FaceShifter\159_175_f000243.jpg,1,FaceShifter,159_175,train
train\fake\FaceShifter\159_175_f000324.jpg,1,FaceShifter,159_175,train
train\fake\FaceShifter\866_878_f000000.jpg,1,FaceShifter,866_878,train
train\fake\FaceShifter\866_878_f000127.jpg,1,FaceShifter,866_878,train
train\fake\FaceShifter\866_878_f000254.jpg,1,FaceShifter,866_878,train
train\fake\FaceShifter\866_878_f000381.jpg,1,FaceShifter,866_878,train
train\fake\FaceShifter\866_878_f000508.jpg,1,FaceShifter,866_878,train
train\fake\FaceShifter\630_623_f000000.jpg,1,FaceShifter,630_623,train
train\fake\FaceShifter\630_623_f000105.jpg,1,FaceShifter,630_623,train
train\fake\FaceShifter\630_623_f000210.jpg,1,FaceShifter,630_623,train
train\fake\FaceShifter\630_623_f000315.jpg,1,FaceShifter,630_623,train
train\fake\FaceShifter\630_623_f000420.jpg,1,FaceShifter,630_623,train
train\fake\FaceShifter\059_050_f000000.jpg,1,FaceShifter,059_050,train
train\fake\FaceShifter\059_050_f000180.jpg,1,FaceShifter,059_050,train
train\fake\FaceShifter\059_050_f000360.jpg,1,FaceShifter,059_050,train
train\fake\FaceShifter\059_050_f000540.jpg,1,FaceShifter,059_050,train
train\fake\FaceShifter\059_050_f000720.jpg,1,FaceShifter,059_050,train
train\fake\FaceShifter\731_741_f000000.jpg,1,FaceShifter,731_741,train
train\fake\FaceShifter\731_741_f000194.jpg,1,FaceShifter,731_741,train
train\fake\FaceShifter\731_741_f000388.jpg,1,FaceShifter,731_741,train
train\fake\FaceShifter\731_741_f000582.jpg,1,FaceShifter,731_741,train
train\fake\FaceShifter\731_741_f000776.jpg,1,FaceShifter,731_741,train
train\fake\FaceShifter\905_860_f000000.jpg,1,FaceShifter,905_860,train
train\fake\FaceShifter\905_860_f000095.jpg,1,FaceShifter,905_860,train
train\fake\FaceShifter\905_860_f000190.jpg,1,FaceShifter,905_860,train
train\fake\FaceShifter\905_860_f000285.jpg,1,FaceShifter,905_860,train
train\fake\FaceShifter\905_860_f000380.jpg,1,FaceShifter,905_860,train
train\fake\FaceShifter\850_764_f000000.jpg,1,FaceShifter,850_764,train
train\fake\FaceShifter\850_764_f000152.jpg,1,FaceShifter,850_764,train
train\fake\FaceShifter\850_764_f000304.jpg,1,FaceShifter,850_764,train
train\fake\FaceShifter\850_764_f000456.jpg,1,FaceShifter,850_764,train
train\fake\FaceShifter\850_764_f000608.jpg,1,FaceShifter,850_764,train
train\fake\FaceShifter\151_225_f000000.jpg,1,FaceShifter,151_225,train
train\fake\FaceShifter\151_225_f000086.jpg,1,FaceShifter,151_225,train
train\fake\FaceShifter\151_225_f000172.jpg,1,FaceShifter,151_225,train
train\fake\FaceShifter\151_225_f000258.jpg,1,FaceShifter,151_225,train
train\fake\FaceShifter\151_225_f000344.jpg,1,FaceShifter,151_225,train
train\fake\FaceShifter\904_046_f000000.jpg,1,FaceShifter,904_046,train
train\fake\FaceShifter\904_046_f000089.jpg,1,FaceShifter,904_046,train
train\fake\FaceShifter\904_046_f000178.jpg,1,FaceShifter,904_046,train
train\fake\FaceShifter\904_046_f000267.jpg,1,FaceShifter,904_046,train
train\fake\FaceShifter\904_046_f000356.jpg,1,FaceShifter,904_046,train
train\fake\FaceShifter\193_030_f000000.jpg,1,FaceShifter,193_030,train
train\fake\FaceShifter\193_030_f000092.jpg,1,FaceShifter,193_030,train
train\fake\FaceShifter\193_030_f000184.jpg,1,FaceShifter,193_030,train
train\fake\FaceShifter\193_030_f000276.jpg,1,FaceShifter,193_030,train
train\fake\FaceShifter\193_030_f000368.jpg,1,FaceShifter,193_030,train
train\fake\FaceShifter\122_144_f000000.jpg,1,FaceShifter,122_144,train
train\fake\FaceShifter\122_144_f000077.jpg,1,FaceShifter,122_144,train
train\fake\FaceShifter\122_144_f000154.jpg,1,FaceShifter,122_144,train
train\fake\FaceShifter\122_144_f000231.jpg,1,FaceShifter,122_144,train
train\fake\FaceShifter\122_144_f000308.jpg,1,FaceShifter,122_144,train
train\fake\FaceShifter\993_989_f000000.jpg,1,FaceShifter,993_989,train
train\fake\FaceShifter\993_989_f000102.jpg,1,FaceShifter,993_989,train
train\fake\FaceShifter\993_989_f000204.jpg,1,FaceShifter,993_989,train
train\fake\FaceShifter\993_989_f000306.jpg,1,FaceShifter,993_989,train
train\fake\FaceShifter\993_989_f000408.jpg,1,FaceShifter,993_989,train
train\fake\FaceShifter\413_372_f000000.jpg,1,FaceShifter,413_372,train
train\fake\FaceShifter\413_372_f000094.jpg,1,FaceShifter,413_372,train
train\fake\FaceShifter\413_372_f000188.jpg,1,FaceShifter,413_372,train
train\fake\FaceShifter\413_372_f000282.jpg,1,FaceShifter,413_372,train
train\fake\FaceShifter\413_372_f000376.jpg,1,FaceShifter,413_372,train
train\fake\FaceShifter\506_478_f000000.jpg,1,FaceShifter,506_478,train
train\fake\FaceShifter\506_478_f000166.jpg,1,FaceShifter,506_478,train
train\fake\FaceShifter\506_478_f000332.jpg,1,FaceShifter,506_478,train
train\fake\FaceShifter\506_478_f000498.jpg,1,FaceShifter,506_478,train
train\fake\FaceShifter\506_478_f000664.jpg,1,FaceShifter,506_478,train
train\fake\FaceShifter\271_264_f000000.jpg,1,FaceShifter,271_264,train
train\fake\FaceShifter\271_264_f000122.jpg,1,FaceShifter,271_264,train
train\fake\FaceShifter\271_264_f000244.jpg,1,FaceShifter,271_264,train
train\fake\FaceShifter\271_264_f000366.jpg,1,FaceShifter,271_264,train
train\fake\FaceShifter\271_264_f000488.jpg,1,FaceShifter,271_264,train
train\fake\FaceShifter\182_242_f000000.jpg,1,FaceShifter,182_242,train
train\fake\FaceShifter\182_242_f000154.jpg,1,FaceShifter,182_242,train
train\fake\FaceShifter\182_242_f000308.jpg,1,FaceShifter,182_242,train
train\fake\FaceShifter\182_242_f000462.jpg,1,FaceShifter,182_242,train
train\fake\FaceShifter\182_242_f000616.jpg,1,FaceShifter,182_242,train
train\fake\FaceShifter\496_417_f000000.jpg,1,FaceShifter,496_417,train
train\fake\FaceShifter\496_417_f000373.jpg,1,FaceShifter,496_417,train
train\fake\FaceShifter\496_417_f000746.jpg,1,FaceShifter,496_417,train
train\fake\FaceShifter\496_417_f001119.jpg,1,FaceShifter,496_417,train
train\fake\FaceShifter\496_417_f001492.jpg,1,FaceShifter,496_417,train
train\fake\FaceShifter\056_996_f000000.jpg,1,FaceShifter,056_996,train
train\fake\FaceShifter\056_996_f000093.jpg,1,FaceShifter,056_996,train
train\fake\FaceShifter\056_996_f000186.jpg,1,FaceShifter,056_996,train
train\fake\FaceShifter\056_996_f000279.jpg,1,FaceShifter,056_996,train
train\fake\FaceShifter\056_996_f000372.jpg,1,FaceShifter,056_996,train
train\fake\FaceShifter\591_605_f000000.jpg,1,FaceShifter,591_605,train
train\fake\FaceShifter\591_605_f000135.jpg,1,FaceShifter,591_605,train
train\fake\FaceShifter\591_605_f000270.jpg,1,FaceShifter,591_605,train
train\fake\FaceShifter\591_605_f000405.jpg,1,FaceShifter,591_605,train
train\fake\FaceShifter\591_605_f000540.jpg,1,FaceShifter,591_605,train
train\fake\FaceShifter\051_332_f000000.jpg,1,FaceShifter,051_332,train
train\fake\FaceShifter\051_332_f000179.jpg,1,FaceShifter,051_332,train
train\fake\FaceShifter\051_332_f000358.jpg,1,FaceShifter,051_332,train
train\fake\FaceShifter\051_332_f000537.jpg,1,FaceShifter,051_332,train
train\fake\FaceShifter\051_332_f000716.jpg,1,FaceShifter,051_332,train
train\fake\FaceShifter\367_371_f000000.jpg,1,FaceShifter,367_371,train
train\fake\FaceShifter\367_371_f000162.jpg,1,FaceShifter,367_371,train
train\fake\FaceShifter\367_371_f000324.jpg,1,FaceShifter,367_371,train
train\fake\FaceShifter\367_371_f000486.jpg,1,FaceShifter,367_371,train
train\fake\FaceShifter\367_371_f000648.jpg,1,FaceShifter,367_371,train
train\fake\FaceShifter\420_257_f000000.jpg,1,FaceShifter,420_257,train
train\fake\FaceShifter\420_257_f000281.jpg,1,FaceShifter,420_257,train
train\fake\FaceShifter\420_257_f000562.jpg,1,FaceShifter,420_257,train
train\fake\FaceShifter\420_257_f000843.jpg,1,FaceShifter,420_257,train
train\fake\FaceShifter\420_257_f001124.jpg,1,FaceShifter,420_257,train
train\fake\FaceShifter\732_691_f000000.jpg,1,FaceShifter,732_691,train
train\fake\FaceShifter\732_691_f000106.jpg,1,FaceShifter,732_691,train
train\fake\FaceShifter\732_691_f000212.jpg,1,FaceShifter,732_691,train
train\fake\FaceShifter\732_691_f000318.jpg,1,FaceShifter,732_691,train
train\fake\FaceShifter\732_691_f000424.jpg,1,FaceShifter,732_691,train
train\fake\FaceShifter\798_778_f000000.jpg,1,FaceShifter,798_778,train
train\fake\FaceShifter\798_778_f000092.jpg,1,FaceShifter,798_778,train
train\fake\FaceShifter\798_778_f000184.jpg,1,FaceShifter,798_778,train
train\fake\FaceShifter\798_778_f000276.jpg,1,FaceShifter,798_778,train
train\fake\FaceShifter\798_778_f000368.jpg,1,FaceShifter,798_778,train
train\fake\FaceShifter\228_289_f000000.jpg,1,FaceShifter,228_289,train
train\fake\FaceShifter\228_289_f000138.jpg,1,FaceShifter,228_289,train
train\fake\FaceShifter\228_289_f000276.jpg,1,FaceShifter,228_289,train
train\fake\FaceShifter\228_289_f000414.jpg,1,FaceShifter,228_289,train
train\fake\FaceShifter\228_289_f000552.jpg,1,FaceShifter,228_289,train
train\fake\FaceShifter\515_519_f000000.jpg,1,FaceShifter,515_519,train
train\fake\FaceShifter\515_519_f000191.jpg,1,FaceShifter,515_519,train
train\fake\FaceShifter\515_519_f000382.jpg,1,FaceShifter,515_519,train
train\fake\FaceShifter\515_519_f000573.jpg,1,FaceShifter,515_519,train
train\fake\FaceShifter\515_519_f000764.jpg,1,FaceShifter,515_519,train
train\fake\FaceShifter\180_105_f000000.jpg,1,FaceShifter,180_105,train
train\fake\FaceShifter\180_105_f000142.jpg,1,FaceShifter,180_105,train
train\fake\FaceShifter\180_105_f000284.jpg,1,FaceShifter,180_105,train
train\fake\FaceShifter\180_105_f000426.jpg,1,FaceShifter,180_105,train
train\fake\FaceShifter\180_105_f000568.jpg,1,FaceShifter,180_105,train
train\fake\FaceShifter\917_924_f000000.jpg,1,FaceShifter,917_924,train
train\fake\FaceShifter\917_924_f000111.jpg,1,FaceShifter,917_924,train
train\fake\FaceShifter\917_924_f000222.jpg,1,FaceShifter,917_924,train
train\fake\FaceShifter\917_924_f000333.jpg,1,FaceShifter,917_924,train
train\fake\FaceShifter\917_924_f000444.jpg,1,FaceShifter,917_924,train
train\fake\FaceShifter\113_983_f000000.jpg,1,FaceShifter,113_983,train
train\fake\FaceShifter\113_983_f000210.jpg,1,FaceShifter,113_983,train
train\fake\FaceShifter\113_983_f000420.jpg,1,FaceShifter,113_983,train
train\fake\FaceShifter\113_983_f000630.jpg,1,FaceShifter,113_983,train
train\fake\FaceShifter\113_983_f000840.jpg,1,FaceShifter,113_983,train
train\fake\FaceShifter\189_200_f000000.jpg,1,FaceShifter,189_200,train
train\fake\FaceShifter\189_200_f000127.jpg,1,FaceShifter,189_200,train
train\fake\FaceShifter\189_200_f000254.jpg,1,FaceShifter,189_200,train
train\fake\FaceShifter\189_200_f000381.jpg,1,FaceShifter,189_200,train
train\fake\FaceShifter\189_200_f000508.jpg,1,FaceShifter,189_200,train
train\fake\FaceShifter\040_997_f000000.jpg,1,FaceShifter,040_997,train
train\fake\FaceShifter\040_997_f000136.jpg,1,FaceShifter,040_997,train
train\fake\FaceShifter\040_997_f000272.jpg,1,FaceShifter,040_997,train
train\fake\FaceShifter\040_997_f000408.jpg,1,FaceShifter,040_997,train
train\fake\FaceShifter\040_997_f000544.jpg,1,FaceShifter,040_997,train
train\fake\FaceShifter\114_102_f000000.jpg,1,FaceShifter,114_102,train
train\fake\FaceShifter\114_102_f000317.jpg,1,FaceShifter,114_102,train
train\fake\FaceShifter\114_102_f000634.jpg,1,FaceShifter,114_102,train
train\fake\FaceShifter\114_102_f000951.jpg,1,FaceShifter,114_102,train
train\fake\FaceShifter\114_102_f001268.jpg,1,FaceShifter,114_102,train
train\fake\FaceShifter\820_818_f000000.jpg,1,FaceShifter,820_818,train
train\fake\FaceShifter\820_818_f000166.jpg,1,FaceShifter,820_818,train
train\fake\FaceShifter\820_818_f000332.jpg,1,FaceShifter,820_818,train
train\fake\FaceShifter\820_818_f000498.jpg,1,FaceShifter,820_818,train
train\fake\FaceShifter\820_818_f000664.jpg,1,FaceShifter,820_818,train
train\fake\FaceShifter\158_379_f000000.jpg,1,FaceShifter,158_379,train
train\fake\FaceShifter\158_379_f000110.jpg,1,FaceShifter,158_379,train
train\fake\FaceShifter\158_379_f000220.jpg,1,FaceShifter,158_379,train
train\fake\FaceShifter\158_379_f000330.jpg,1,FaceShifter,158_379,train
train\fake\FaceShifter\158_379_f000440.jpg,1,FaceShifter,158_379,train
train\fake\FaceShifter\207_908_f000000.jpg,1,FaceShifter,207_908,train
train\fake\FaceShifter\207_908_f000086.jpg,1,FaceShifter,207_908,train
train\fake\FaceShifter\207_908_f000172.jpg,1,FaceShifter,207_908,train
train\fake\FaceShifter\207_908_f000258.jpg,1,FaceShifter,207_908,train
train\fake\FaceShifter\207_908_f000344.jpg,1,FaceShifter,207_908,train
train\fake\FaceShifter\053_095_f000000.jpg,1,FaceShifter,053_095,train
train\fake\FaceShifter\053_095_f000104.jpg,1,FaceShifter,053_095,train
train\fake\FaceShifter\053_095_f000208.jpg,1,FaceShifter,053_095,train
train\fake\FaceShifter\053_095_f000312.jpg,1,FaceShifter,053_095,train
train\fake\FaceShifter\053_095_f000416.jpg,1,FaceShifter,053_095,train
train\fake\FaceShifter\240_290_f000000.jpg,1,FaceShifter,240_290,train
train\fake\FaceShifter\240_290_f000318.jpg,1,FaceShifter,240_290,train
train\fake\FaceShifter\240_290_f000636.jpg,1,FaceShifter,240_290,train
train\fake\FaceShifter\240_290_f000954.jpg,1,FaceShifter,240_290,train
train\fake\FaceShifter\240_290_f001272.jpg,1,FaceShifter,240_290,train
train\fake\FaceShifter\616_614_f000000.jpg,1,FaceShifter,616_614,train
train\fake\FaceShifter\616_614_f000165.jpg,1,FaceShifter,616_614,train
train\fake\FaceShifter\616_614_f000330.jpg,1,FaceShifter,616_614,train
train\fake\FaceShifter\616_614_f000495.jpg,1,FaceShifter,616_614,train
train\fake\FaceShifter\616_614_f000660.jpg,1,FaceShifter,616_614,train
train\fake\FaceShifter\437_360_f000000.jpg,1,FaceShifter,437_360,train
train\fake\FaceShifter\437_360_f000148.jpg,1,FaceShifter,437_360,train
train\fake\FaceShifter\437_360_f000296.jpg,1,FaceShifter,437_360,train
train\fake\FaceShifter\437_360_f000444.jpg,1,FaceShifter,437_360,train
train\fake\FaceShifter\437_360_f000592.jpg,1,FaceShifter,437_360,train
train\fake\FaceShifter\019_018_f000000.jpg,1,FaceShifter,019_018,train
train\fake\FaceShifter\019_018_f000346.jpg,1,FaceShifter,019_018,train
train\fake\FaceShifter\019_018_f000692.jpg,1,FaceShifter,019_018,train
train\fake\FaceShifter\019_018_f001038.jpg,1,FaceShifter,019_018,train
train\fake\FaceShifter\019_018_f001384.jpg,1,FaceShifter,019_018,train
